datetime,recordid,login,department,location,ClientIP,clientpublicIP,serverip,requestmethod,requestsize,responsesize,transactionsize,url,refererURL,host,urlcategory,urlsupercategory,urlclass,action,reason,respcode,useragent,threatname,threatcategory,threatclass,appname,appclass,pagerisk,filetype,dlpengine,dlpdictionaries,contenttype,proto,devicehostname,deviceowner,totaltime,cachehit
2024-03-14 12:16:21,4504,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.105,93.184.72.136,GET,1885,0,1885,https://stackoverflow.com/assets/app.js,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-25,m.chen,3,TCP_HIT
2024-03-14 12:17:44,4529,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.130,93.184.146.234,GET,729,29951,30680,https://linkedin.com/api/v2/items,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-10,s.patel,7,TCP_MISS
2024-03-14 12:17:48,4652,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.53,93.184.127.24,GET,348,0,348,https://github.com/,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-13,s.patel,6,TCP_HIT
2024-03-14 12:17:56,4631,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.32,93.184.46.161,GET,2122,81230,83352,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-32,l.novak,23,TCP_HIT
2024-03-14 12:18:00,4468,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.69,93.184.241.133,GET,972,34669,35641,https://slack.com/api/v2/items,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-29,m.chen,34,TCP_MISS
2024-03-14 12:18:54,4404,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.5,93.184.134.68,GET,2411,0,2411,https://salesforce.com/api/v2/items,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,304,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-05,l.novak,113,TCP_MISS
2024-03-14 12:19:11,4748,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.149,93.184.141.77,GET,2248,10164,12412,https://outlook.office365.com/assets/app.js,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Origin Error,500,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-29,d.kim,3800,TCP_MISS
2024-03-14 12:21:05,4470,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.71,93.184.198.219,GET,812,51407,52219,https://salesforce.com/assets/app.js,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-31,a.rivera,31,TCP_MISS
2024-03-14 12:22:04,4375,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.176,93.184.212.32,GET,316,17005,17321,https://news.ycombinator.com/search,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-16,d.kim,45,TCP_MISS
2024-03-14 12:26:34,4726,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.127,93.184.120.172,GET,676,81419,82095,https://aws.amazon.com/api/v2/items,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-07,m.chen,199,TCP_MISS
2024-03-14 12:31:02,4689,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.90,93.184.92.134,GET,2126,5562,7688,https://github.com/search,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-10,l.novak,5,TCP_HIT
2024-03-14 12:31:18,4623,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.24,93.184.18.75,GET,1038,23861,24899,https://news.ycombinator.com/,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-24,d.kim,10,TCP_HIT
2024-03-14 12:31:24,4767,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.168,93.184.2.212,GET,1289,10755,12044,https://linkedin.com/,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-08,s.patel,16,TCP_HIT
2024-03-14 12:31:44,4724,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.125,93.184.48.92,GET,1315,12858,14173,https://docs.google.com/assets/app.js,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-05,a.rivera,5,TCP_HIT
2024-03-14 12:33:13,4638,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.39,93.184.16.27,GET,342,26195,26537,https://github.com/search,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-39,s.patel,56,TCP_MISS
2024-03-14 12:34:03,4480,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.81,93.184.199.241,GET,450,21406,21856,https://stackoverflow.com/assets/app.js,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-01,l.novak,3,TCP_HIT
2024-03-14 12:34:42,4397,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.198,93.184.118.199,GET,2493,19255,21748,https://outlook.office365.com/assets/app.js,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Origin Unavailable,503,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-38,s.patel,17277,TCP_MISS
2024-03-14 12:35:15,4700,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.101,93.184.25.127,GET,1418,43051,44469,https://github.com/search,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-21,a.rivera,12,TCP_HIT
2024-03-14 12:37:20,4495,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.96,93.184.136.89,GET,2056,75076,77132,https://linkedin.com/api/v2/items,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-16,a.rivera,105,TCP_MISS
2024-03-14 12:37:48,4408,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.9,93.184.37.197,GET,319,24273,24592,https://news.ycombinator.com/api/v2/items,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-09,l.novak,40,TCP_MISS
2024-03-14 12:39:07,4414,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.15,93.184.124.116,GET,896,3281,4177,https://aws.amazon.com/assets/app.js,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-15,l.novak,8,TCP_HIT
2024-03-14 12:40:30,4542,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.143,93.184.187.237,GET,1208,68663,69871,https://stackoverflow.com/api/v2/items,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-23,j.okafor,34,TCP_MISS
2024-03-14 12:40:47,4371,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.172,93.184.118.245,GET,362,45054,45416,https://docs.google.com/,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-12,a.rivera,27,TCP_MISS
2024-03-14 12:41:43,4445,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.46,93.184.157.136,GET,596,23583,24179,https://slack.com/,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-06,m.chen,4,TCP_HIT
2024-03-14 12:42:08,4549,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.150,93.184.250.153,GET,573,89253,89826,https://outlook.office365.com/api/v2/items,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-30,a.rivera,56,TCP_MISS
2024-03-14 12:43:14,4541,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.142,93.184.114.206,GET,2387,0,2387,https://linkedin.com/api/v2/items,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,204,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-22,l.novak,30,TCP_MISS
2024-03-14 12:43:57,4517,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.118,93.184.172.112,GET,1245,75193,76438,https://salesforce.com/,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-38,m.chen,84,TCP_MISS
2024-03-14 12:44:03,4382,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.183,93.184.181.178,GET,448,50334,50782,https://docs.google.com/api/v2/items,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-23,d.kim,45,TCP_MISS
2024-03-14 12:44:12,4477,s.patel,Marketing,HQ-SanFrancisco,10.12.4.102,198.51.100.78,93.184.152.89,GET,640,25650,26290,https://linkedin.com/search,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,PATEL-LT-38,s.patel,4,TCP_HIT
2024-03-14 12:44:24,4719,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.120,93.184.232.139,GET,2339,86147,88486,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-40,d.kim,8,TCP_HIT
2024-03-14 12:44:35,4761,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.162,93.184.196.2,GET,489,33491,33980,https://slack.com/,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-02,a.rivera,51,TCP_MISS
2024-03-14 12:45:01,4592,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.193,93.184.54.155,GET,729,45373,46102,https://github.com/api/v2/items,,github.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-33,a.rivera,80,TCP_MISS
2024-03-14 12:46:28,4589,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.190,93.184.26.133,GET,2367,89392,91759,https://aws.amazon.com/assets/app.js,,aws.amazon.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-30,j.okafor,109,TCP_MISS
2024-03-14 12:46:33,4383,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.184,93.184.174.103,GET,1812,35939,37751,https://news.ycombinator.com/search,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-24,j.okafor,22,TCP_MISS
2024-03-14 12:47:09,4671,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.72,93.184.195.189,GET,1472,12608,14080,https://news.ycombinator.com/search,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-32,l.novak,9,TCP_HIT
2024-03-14 12:47:14,4453,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.54,93.184.148.89,GET,1147,5224,6371,https://linkedin.com/assets/app.js,,linkedin.com,Social Networking,Social,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-14,m.chen,4,TCP_HIT
2024-03-14 12:48:30,4622,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.23,93.184.27.220,GET,1616,49578,51194,https://news.ycombinator.com/api/v2/items,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Rate Limited by Origin,429,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-23,j.okafor,431,TCP_MISS
2024-03-14 12:48:46,4379,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.180,93.184.247.219,GET,2359,0,2359,https://salesforce.com/api/v2/items,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,204,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-20,j.okafor,73,TCP_MISS
2024-03-14 12:49:24,4564,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.165,93.184.152.165,GET,2127,49805,51932,https://outlook.office365.com/search,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-05,l.novak,3,TCP_HIT
2024-03-14 12:49:35,4509,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.110,93.184.65.150,GET,1977,60056,62033,https://outlook.office365.com/,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-30,d.kim,63,TCP_MISS
2024-03-14 12:49:45,4548,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.149,93.184.206.186,GET,592,75210,75802,https://stackoverflow.com/,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-29,d.kim,91,TCP_MISS
2024-03-14 12:50:20,4677,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.78,93.184.77.179,GET,1433,22872,24305,https://stackoverflow.com/api/v2/items,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-38,a.rivera,65,TCP_MISS
2024-03-14 12:50:37,4535,a.rivera,Engineering,HQ-SanFrancisco,10.12.4.31,198.51.100.136,93.184.180.14,GET,1560,82792,84352,https://stackoverflow.com/search,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,RIVERA-LT-16,a.rivera,4,TCP_HIT
2024-03-14 12:51:40,4575,j.okafor,Engineering,HQ-SanFrancisco,10.12.4.55,198.51.100.176,93.184.78.8,GET,523,12639,13162,https://docs.google.com/api/v2/items,,docs.google.com,Web Based Productivity,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,OKAFOR-LT-16,j.okafor,50,TCP_MISS
2024-03-14 12:52:26,4620,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.21,93.184.32.134,GET,641,42333,42974,https://outlook.office365.com/search,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-21,d.kim,9,TCP_HIT
2024-03-14 12:55:16,4674,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.75,93.184.122.237,GET,2170,69682,71852,https://outlook.office365.com/assets/app.js,,outlook.office365.com,Webmail,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-35,m.chen,70,TCP_MISS
2024-03-14 12:55:37,4750,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.151,93.184.219.102,GET,1888,20230,22118,https://news.ycombinator.com/,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-31,d.kim,76,TCP_MISS
2024-03-14 12:55:50,4446,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.47,93.184.124.118,GET,333,39846,40179,https://slack.com/assets/app.js,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-07,d.kim,87,TCP_MISS
2024-03-14 12:58:04,4467,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.68,93.184.122.22,GET,473,63241,63714,https://news.ycombinator.com/api/v2/items,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-28,l.novak,2,TCP_HIT
2024-03-14 12:58:24,4601,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.2,93.184.230.232,GET,2067,21063,23130,https://stackoverflow.com/api/v2/items,,stackoverflow.com,Professional Services,Information Technology,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-02,d.kim,20,TCP_MISS
2024-03-14 13:00:23,4380,d.kim,Sales,HQ-SanFrancisco,10.12.7.23,198.51.100.181,93.184.184.215,GET,851,82246,83097,https://slack.com/search,,slack.com,Instant Messaging,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,KIM-LT-21,d.kim,8,TCP_HIT
2024-03-14 13:00:37,4461,l.novak,HR,HQ-SanFrancisco,10.12.9.14,198.51.100.62,93.184.39.250,GET,1119,50681,51800,https://news.ycombinator.com/assets/app.js,,news.ycombinator.com,News and Media,News,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,NOVAK-LT-22,l.novak,134,TCP_MISS
2024-03-14 13:02:24,4649,m.chen,Finance,HQ-SanFrancisco,10.12.7.88,198.51.100.50,93.184.111.210,GET,758,40947,41705,https://salesforce.com/api/v2/items,,salesforce.com,Business Applications,Business,Business Use,Allowed,Allowed,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",,None,None,General Browsing,General Browsing,0,None,None,None,text/html,HTTPS,CHEN-LT-10,m.chen,4,TCP_HIT
